,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
38,20 - Chocoberry - Cafe Cardiff,357504c3-1a6d-42e7-9b75-70114d49e906,2/12/2026 22:56,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,3,0,0,0,0,0,0,0,0,3,0,3,0
39,20 - Chocoberry - Cafe Cardiff,bed80625-65ce-4260-aab6-4b5e5b1f568e,2/12/2026 22:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
40,20 - Chocoberry - Cafe Cardiff,66873b3b-9ede-43dd-91e0-0c3e190958f8,2/12/2026 22:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
41,20 - Chocoberry - Cafe Cardiff,6e5c9a84-7bca-44d7-8ed1-bb8629065b90,2/12/2026 22:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
42,20 - Chocoberry - Cafe Cardiff,31bad6f8-db0e-4ee9-9bdb-a8caa90dbfdd,2/12/2026 22:51,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,45.58,1.42,0,0,0,0,0,0,0,47,0,47,0
43,20 - Chocoberry - Cafe Cardiff,22cd59fd-7a8e-4aba-b02e-911381705b2f,2/12/2026 22:48,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
44,20 - Chocoberry - Cafe Cardiff,ubereats.4B41F.urbanpiper.1077045540,2/12/2026 22:43,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.4,0,0,0,0,0,0,0,0,8.4,0,8.4,0
45,20 - Chocoberry - Cafe Cardiff,9e52cbba-8833-4f0e-92fe-fd1f466e1e08,2/12/2026 22:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
46,20 - Chocoberry - Cafe Cardiff,46057992-fc9a-424f-949d-3cfbce162045,2/12/2026 22:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,11.5,0,0,0,0,0,0,0,0,11.5,0,11.5,0
47,20 - Chocoberry - Cafe Cardiff,deliveroo.3264.urbanpiper.1077043889,2/12/2026 22:32,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,33.6,0,0,0,0,0,0,0,0,33.6,0,33.6,0
48,20 - Chocoberry - Cafe Cardiff,e6e53600-6990-467b-97bd-e0908376305e,2/12/2026 22:28,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,17.33,0.17,0,0,0,0,0,0,0,17.5,0,17.5,0
49,20 - Chocoberry - Cafe Cardiff,021d2fdc-4dd8-4020-92e4-7ae39467fec3,2/12/2026 22:26,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
50,20 - Chocoberry - Cafe Cardiff,93213d5f-9ed6-42ac-aa22-1cd5fe639cd2,2/12/2026 22:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
51,20 - Chocoberry - Cafe Cardiff,f3d10c39-63ab-476b-b981-2f69044efd26,2/12/2026 22:19,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,17,0,0,0,0,0,0,0,0,17,0,17,0
52,20 - Chocoberry - Cafe Cardiff,ubereats.78771.urbanpiper.1077040865,2/12/2026 22:14,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18,0,0,0,0,0,0,0,0,18,0,18,0
53,20 - Chocoberry - Cafe Cardiff,ubereats.2C7E0.urbanpiper.1077040651,2/12/2026 22:13,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,26.1,0.3,0,0,0,0,0,0,0,26.4,0,26.4,0
54,20 - Chocoberry - Cafe Cardiff,158bb696-ad7c-48aa-864b-7eead663858c,2/12/2026 22:08,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
55,20 - Chocoberry - Cafe Cardiff,deliveroo.2239.urbanpiper.1077039003,2/12/2026 22:04,Deliveroo,Collection,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9,0,0,0,0,0,0,0,0,9,0,9,0
56,20 - Chocoberry - Cafe Cardiff,960f600b-6761-4ba5-b8ed-2ba53254a6eb,2/12/2026 22:03,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
57,20 - Chocoberry - Cafe Cardiff,c2fd742b-5db2-4b21-abbc-cd4018224824,2/12/2026 22:01,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16.5,0,0,0,0,0,0,0,0,16.5,0,16.5,0
58,20 - Chocoberry - Cafe Cardiff,87e5c231-2f36-4d02-82a0-476fd8296ee4,2/12/2026 21:56,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
59,20 - Chocoberry - Cafe Cardiff,78339370-07b3-4cc6-8812-5a2dd02438b9,2/12/2026 21:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.23,0,0,0,0,0,0,0,0,7.23,0,7.23,-1.27
60,20 - Chocoberry - Cafe Cardiff,8d222a2b-61a3-4005-9c86-03ff77a08a47,2/12/2026 21:50,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,19.58,1.42,0,0,0,0,0,0,0,21,0,21,0
61,20 - Chocoberry - Cafe Cardiff,ubereats.21652.urbanpiper.1077036233,2/12/2026 21:49,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.9,0,0,0,0,0,0,0,0,18.9,0,18.9,0
62,20 - Chocoberry - Cafe Cardiff,44bf04a3-316d-4704-a183-97d0f7ce534f,2/12/2026 21:46,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,50.59,2.16,0,0,0,0,0,0,0,52.75,0,52.75,0
63,20 - Chocoberry - Cafe Cardiff,f2f10bad-e56e-414a-b718-b6d2bdf7922a,2/12/2026 21:36,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.58,1.42,0,0,0,0,0,0,0,10,0,10,0
64,20 - Chocoberry - Cafe Cardiff,e627ab7c-b5d9-4d77-90fa-e3e0d9bdbfa5,2/12/2026 21:35,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
65,20 - Chocoberry - Cafe Cardiff,2ac41839-1131-4c87-8ebc-f4d7c66058f0,2/12/2026 21:32,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
66,20 - Chocoberry - Cafe Cardiff,fad8e4fa-0a7c-407c-8105-cec4c2ffe9bd,2/12/2026 21:26,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12,0,0,0,0,0,0,0,0,12,0,12,0
67,20 - Chocoberry - Cafe Cardiff,b9ac6311-9f97-4773-9f92-d0255c7c6891,2/12/2026 21:25,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
68,20 - Chocoberry - Cafe Cardiff,d8210643-094c-4395-bc86-5be9094e651a,2/12/2026 21:22,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,13,0,0,0,0,0,0,0,0,13,0,13,0
69,20 - Chocoberry - Cafe Cardiff,b687a99d-1b93-410b-a113-9649d44e330d,2/12/2026 21:18,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
70,20 - Chocoberry - Cafe Cardiff,e11d3444-db81-47d5-a658-a3da9f1b9fb8,2/12/2026 21:17,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,1.67,0.33,0,0,0,0,0,0,0,2,0,2,0
71,20 - Chocoberry - Cafe Cardiff,dec83a29-5841-43f3-8aeb-5dacf64317ec,2/12/2026 21:16,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18.5,0,0,0,0,0,0,0,0,18.5,0,18.5,0
72,20 - Chocoberry - Cafe Cardiff,0fd7f643-ad67-47fc-aa1b-8106a83f0f09,2/12/2026 21:15,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
73,20 - Chocoberry - Cafe Cardiff,49619ca7-9e49-41e3-b561-412abfc15ba5,2/12/2026 21:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
74,20 - Chocoberry - Cafe Cardiff,8808e6f9-123a-4277-a024-0e9219fad827,2/12/2026 21:13,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,2.5,0.5,0,0,0,0,0,0,0,3,0,3,0
75,20 - Chocoberry - Cafe Cardiff,bee3cff1-649c-4976-a6f8-6200836f505e,2/12/2026 21:09,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
76,20 - Chocoberry - Cafe Cardiff,a0efb94b-f208-4b59-9b08-ff274258119d,2/12/2026 21:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.5,0,0,0,0,0,0,0,0,6.5,0,6.5,0
77,20 - Chocoberry - Cafe Cardiff,f5d94b20-6f44-4737-8429-0edefb09ad2e,2/12/2026 21:07,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,14.5,0,0,0,0,0,0,0,0,14.5,0,14.5,0
78,20 - Chocoberry - Cafe Cardiff,c12c2650-e6fc-4ea1-878b-207d566b9a7b,2/12/2026 21:06,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.42,1.08,0,0,0,0,0,0,0,6.5,0,6.5,0
79,20 - Chocoberry - Cafe Cardiff,7d2bbbbf-79c3-4160-9fd7-b756718c4313,2/12/2026 21:06,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
80,20 - Chocoberry - Cafe Cardiff,aafb7cdc-8143-4910-a8db-41b78e8abcd8,2/12/2026 21:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.33,0.17,0,0,0,0,0,0,0,6.5,0,6.5,0
81,20 - Chocoberry - Cafe Cardiff,e7194704-7bc9-4030-86d9-6483fe2580bf,2/12/2026 21:04,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
82,20 - Chocoberry - Cafe Cardiff,14efa923-229c-41d1-97a0-9150baffb796,2/12/2026 21:03,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.75,0,0,0,0,0,0,0,0,6.75,0,6.75,-0.75
83,20 - Chocoberry - Cafe Cardiff,daf6e7d6-758e-456c-9381-12f5d8919123,2/12/2026 21:02,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,20.58,0.17,0,0,0,0,0,0,0,20.75,0,20.75,0
84,20 - Chocoberry - Cafe Cardiff,ubereats.70CEC.urbanpiper.1077025698,2/12/2026 21:02,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,28,0.2,0,0,0,0,0,0,0,28.2,0,28.2,0
85,20 - Chocoberry - Cafe Cardiff,c276c5b3-cd01-463d-a9e5-7ddd2fa625c7,2/12/2026 20:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14,0,0,0,0,0,0,0,0,14,0,14,0
86,20 - Chocoberry - Cafe Cardiff,978ec7af-58e2-4676-a495-6c83048e7c4e,2/12/2026 20:49,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
87,20 - Chocoberry - Cafe Cardiff,db2f6ff3-6a6b-4191-a60d-b2ecaaabee68,2/12/2026 20:48,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5,1,0,0,0,0,0,0,0,6,0,6,0
88,20 - Chocoberry - Cafe Cardiff,ef4b6f83-c47d-430b-bfe4-45a2de07bdc1,2/12/2026 20:47,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.66,1.34,0,0,0,0,0,0,0,9,0,9,0
89,20 - Chocoberry - Cafe Cardiff,8a790ee7-7ac4-47d2-8f7a-003c9ecc2a70,2/12/2026 20:43,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
90,20 - Chocoberry - Cafe Cardiff,1d1d4d03-4e67-4ac7-b81f-65a4a34fe21d,2/12/2026 20:42,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12,0.5,0,0,0,0,0,0,0,12.5,0,12.5,0
91,20 - Chocoberry - Cafe Cardiff,2bc59460-6113-4af7-a5b6-63036ddd44fb,2/12/2026 20:36,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,19.33,1.17,0,0,0,0,0,0,0,20.5,0,20.5,0
92,20 - Chocoberry - Cafe Cardiff,deliveroo.5931.urbanpiper.1077018575,2/12/2026 20:36,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
93,20 - Chocoberry - Cafe Cardiff,ubereats.06F00.urbanpiper.1077018542,2/12/2026 20:36,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.9,0,0,0,0,0,0,0,0,12.9,0,12.9,0
94,20 - Chocoberry - Cafe Cardiff,deliveroo.5710.urbanpiper.1077018527,2/12/2026 20:36,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,16.9,1.7,0,0,0,0,0,0,0,18.6,0,18.6,0
95,20 - Chocoberry - Cafe Cardiff,ubereats.838E6.urbanpiper.1077017899,2/12/2026 20:34,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14,1,0,0,0,0,0,0,0,15,0,15,0
96,20 - Chocoberry - Cafe Cardiff,ubereats.F0EDE.urbanpiper.1077016064,2/12/2026 20:28,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.1,0,0,0,0,0,0,0,0,11.1,0,11.1,0
97,20 - Chocoberry - Cafe Cardiff,ubereats.81EB2.urbanpiper.1077014603,2/12/2026 20:23,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.85,0.15,0,0,0,0,0,0,0,12,0,12,0
98,20 - Chocoberry - Cafe Cardiff,2e81b2d5-8ace-441c-b9f7-cd4006a67101,2/12/2026 20:12,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,32.24,1.76,0,0,0,0,0,0,0,34,0,34,0
99,20 - Chocoberry - Cafe Cardiff,ubereats.7E2AF.urbanpiper.1077009516,2/12/2026 20:08,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13,0,0,0,0,0,0,0,0,13,0,13,0
100,20 - Chocoberry - Cafe Cardiff,deliveroo.2207.urbanpiper.1077007804,2/12/2026 20:03,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
101,20 - Chocoberry - Cafe Cardiff,deliveroo.2401.urbanpiper.1077007807,2/12/2026 20:03,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.5,0.6,0,0,0,0,0,0,0,10.1,0,10.1,0
102,20 - Chocoberry - Cafe Cardiff,08e79327-10ad-46a9-ad14-2b2a4a2d08d8,2/12/2026 19:54,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
103,20 - Chocoberry - Cafe Cardiff,299bb662-28bc-4a2b-b52e-23dc49d897b9,2/12/2026 19:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
104,20 - Chocoberry - Cafe Cardiff,bc5f28b4-fcd9-4e61-ae99-84ac9e874954,2/12/2026 19:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
105,20 - Chocoberry - Cafe Cardiff,b63d0c6f-f1cd-4d9e-a8a1-859833ff6669,2/12/2026 19:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
106,20 - Chocoberry - Cafe Cardiff,fec848d6-12c2-4d32-b9bf-a413c95b77e2,2/12/2026 19:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
